distribution,n,data_seed,initialization_seed,iteration,objective_before,objective_after_procrustes_fixed_B,objective_after_sign,relative_change,stable_steps,binary_entries_changed,cross_min_singular_value
gaussian,500,5212500,7312010,20,0.26008116867810416,0.259871603792046,0.2598599809785047,0.0008504564199079092,0,13,127.09528157041314
gaussian,500,5212500,7312010,21,0.2598599809785047,0.25973378057823715,0.25972689185263553,0.0005121570676948062,0,9,127.53329146092825
gaussian,500,5212500,7312010,22,0.25972689185263553,0.25964488505557837,0.25964163783302663,0.00032824486906529607,0,6,127.59749857046887
gaussian,500,5212500,7312010,23,0.25964163783302663,0.2595887806933432,0.25958608905768127,0.00021394401841311292,0,8,127.45555585367012
gaussian,500,5212500,7312010,24,0.25958608905768127,0.2595171470718362,0.25951283016804666,0.0002822142353642464,0,7,127.32679482314455
gaussian,500,5212500,7312010,25,0.25951283016804666,0.25945167233910266,0.2594509759298859,0.00023834751492127654,0,7,127.03965979605711
gaussian,500,5212500,7312010,26,0.2594509759298859,0.259385121835188,0.25938318169887414,0.0002612988090285538,0,5,126.77005160978982
gaussian,500,5212500,7312010,27,0.25938318169887414,0.25933975979991297,0.25933786689354393,0.00017470217241307985,0,4,126.68741162599308
gaussian,500,5212500,7312010,28,0.25933786689354393,0.2593033500026084,0.25929746063579806,0.00015580546809409622,0,8,126.71646094568024
gaussian,500,5212500,7312010,29,0.25929746063579806,0.25922041556094816,0.2592123467227708,0.00032824815491264505,0,10,126.78654371912475
gaussian,500,5212500,7312010,30,0.2592123467227708,0.2591187799010438,0.25911187116158235,0.00038761873212749605,0,12,127.17409568057202
gaussian,500,5212500,7312010,31,0.25911187116158235,0.25900135290548604,0.2589874844601665,0.0004800501839542448,0,16,126.96148137273116
gaussian,500,5212500,7312010,32,0.2589874844601665,0.25884236409173256,0.25882941477734894,0.0006103371487121997,0,15,127.39910041331831
gaussian,500,5212500,7312010,33,0.25882941477734894,0.2586926063570407,0.2586671280717776,0.0006270025596238273,0,15,127.58008886975175
gaussian,500,5212500,7312010,34,0.2586671280717776,0.2585199322848529,0.25851412802146195,0.0005914939847834038,0,12,127.28937298969647
gaussian,500,5212500,7312010,35,0.25851412802146195,0.25839957953552223,0.25838881400678954,0.0004847472578443133,0,11,127.47162171540792
gaussian,500,5212500,7312010,36,0.25838881400678954,0.2582821124500962,0.2582746556107635,0.0004418085839544933,0,12,127.63776922598296
gaussian,500,5212500,7312010,37,0.2582746556107635,0.2581695727337259,0.25815374255741674,0.0004681568660341007,0,14,126.79895449215424
gaussian,500,5212500,7312010,38,0.25815374255741674,0.258026244266034,0.25801844079382696,0.0005241131205358613,0,12,126.75890451598868
gaussian,500,5212500,7312010,39,0.25801844079382696,0.25789879790996845,0.25788046972901685,0.0005347333484600189,0,13,125.55965919923601
gaussian,500,5212500,7312010,40,0.25788046972901685,0.25775331929246653,0.2577386877881865,0.0005497971249212913,0,15,125.73333645395728
gaussian,500,5212500,7312010,41,0.2577386877881865,0.2575998358689877,0.25759033088651245,0.0005756097501200568,0,12,125.21864220840992
gaussian,500,5212500,7312010,42,0.25759033088651245,0.25747440733535965,0.25745932772995267,0.0005085717158284956,0,12,124.39325805855707
gaussian,500,5212500,7312010,43,0.25745932772995267,0.2573543686853418,0.25734837379479103,0.0004309571385116734,0,9,124.74099267629407
gaussian,500,5212500,7312010,44,0.25734837379479103,0.25725697769089007,0.25725220320568465,0.00037369806417765635,0,5,124.6863733328253
gaussian,500,5212500,7312010,45,0.25725220320568465,0.25720359445322183,0.2571989240629658,0.0002071085963693569,0,5,124.34125868521883
gaussian,500,5212500,7312010,46,0.2571989240629658,0.2571544265450034,0.2571482018507775,0.00019721004810989223,0,11,124.31342500390032
gaussian,500,5212500,7312010,47,0.2571482018507775,0.25705127610448686,0.2570479014218853,0.0003900491163084284,0,7,125.02269140809862
gaussian,500,5212500,7312010,48,0.2570479014218853,0.2569827435421815,0.25697707792050284,0.00027552647187828287,0,6,126.0117573206869
gaussian,500,5212500,7312010,49,0.25697707792050284,0.2569216707137209,0.2569189578264665,0.00022616839800127566,0,6,125.49055143997585
gaussian,500,5212500,7312010,50,0.2569189578264665,0.25686770690538413,0.2568674400923616,0.00020052134159631024,0,1,125.47433660245916
gaussian,500,5212500,7312010,51,0.2568674400923616,0.2568580693562607,0.25685702858085785,4.053262453204685e-05,0,3,125.45290676962883
gaussian,500,5212500,7312010,52,0.25685702858085785,0.25683195605065284,0.25683128551858264,0.00010022331262429778,0,2,125.46981233113927
gaussian,500,5212500,7312010,53,0.25683128551858264,0.2568092024611514,0.2568081734180497,8.998942822053663e-05,0,4,125.41752159116736
gaussian,500,5212500,7312010,54,0.2568081734180497,0.2567755424270913,0.2567733741776182,0.00013550674796800082,0,6,125.41225441821746
gaussian,500,5212500,7312010,55,0.2567733741776182,0.2567137688543642,0.25671156871408296,0.0002407004376259172,0,4,125.61048356354777
gaussian,500,5212500,7312010,56,0.25671156871408296,0.25667655454042576,0.2566756820424363,0.00013979374527774832,0,2,125.46281521850538
gaussian,500,5212500,7312010,57,0.2566756820424363,0.25665842011806717,0.2566582779426804,6.780579919912884e-05,0,2,125.33603355364424
gaussian,500,5212500,7312010,58,0.2566582779426804,0.2566444128478481,0.25664266602240243,6.082765147157274e-05,0,3,125.45647037938882
gaussian,500,5212500,7312010,59,0.25664266602240243,0.2566122608386152,0.25661144679596165,0.00012164472464627784,0,4,125.08167881436133
gaussian,500,5212500,7312010,60,0.25661144679596165,0.2565707581049156,0.2565706401437054,0.00015902116903109069,0,1,125.45057514979088
gaussian,500,5212500,7312010,61,0.2565706401437054,0.2565594508285216,0.2565594508285216,4.36110506546009e-05,0,0,125.58419262132203
gaussian,500,5212500,7312010,62,0.2565594508285216,0.2565594508285216,0.2565594508285216,0.0,1,0,125.58419262132203
gaussian,500,5212500,7312010,63,0.2565594508285216,0.2565594508285216,0.2565594508285216,0.0,2,0,125.58419262132203
gaussian,500,5212500,7312010,64,0.2565594508285216,0.2565594508285216,0.2565594508285216,0.0,3,0,125.58419262132203
gaussian,500,5212500,7312010,65,0.2565594508285216,0.2565594508285216,0.2565594508285216,0.0,4,0,125.58419262132203
gaussian,500,5212500,7312010,66,0.2565594508285216,0.2565594508285216,0.2565594508285216,0.0,5,0,125.58419262132203
gaussian,500,5212500,7312011,1,0.40329777060518307,0.3610697285411052,0.3444204164595367,0.14598978332385976,0,1726,108.80831330031731
gaussian,500,5212500,7312011,2,0.3444204164595367,0.32349043973447494,0.3159554403291397,0.08264601855779108,0,1053,113.46209988725242
gaussian,500,5212500,7312011,3,0.3159554403291397,0.3040784534924083,0.30004719833441545,0.050349637841817736,0,707,115.01320856465047
gaussian,500,5212500,7312011,4,0.30004719833441545,0.29204344248645725,0.28989274512480984,0.033842852944382586,0,471,114.00415787808024
gaussian,500,5212500,7312011,5,0.28989274512480984,0.28498223760740504,0.2834726795874516,0.022146347727999064,0,369,120.17697618130846
gaussian,500,5212500,7312011,6,0.2834726795874516,0.27965039037027745,0.2787124919784776,0.016792403472185358,0,269,124.32749246909404
gaussian,500,5212500,7312011,7,0.2787124919784776,0.275905388588065,0.27532583200078975,0.012151087859920374,0,232,124.32692462946623
gaussian,500,5212500,7312011,8,0.27532583200078975,0.2730013777694528,0.2725336326890002,0.010141436026901844,0,200,122.70462084274578
gaussian,500,5212500,7312011,9,0.2725336326890002,0.2705480949221437,0.270178818566494,0.008640453287442102,0,173,124.2873544899673
gaussian,500,5212500,7312011,10,0.270178818566494,0.26847132031279886,0.26816890986601805,0.00743917939659396,0,133,124.56025088101889
gaussian,500,5212500,7312011,11,0.26816890986601805,0.2668897214194024,0.2666402277583681,0.005700444948721702,0,123,125.5287996388692
gaussian,500,5212500,7312011,12,0.2666402277583681,0.26540706623996546,0.26522837258561593,0.005294981873596357,0,102,126.18585781281432
gaussian,500,5212500,7312011,13,0.26522837258561593,0.2642546236781204,0.26410187283674624,0.00424728221150645,0,87,124.40289668150277
gaussian,500,5212500,7312011,14,0.26410187283674624,0.2632692676842855,0.26314504567710123,0.0036229472717009947,0,78,125.4125708423766
gaussian,500,5212500,7312011,15,0.26314504567710123,0.26241249768583685,0.26230167331157295,0.0032049714763133508,0,74,126.99357139913191
gaussian,500,5212500,7312011,16,0.26230167331157295,0.2615615207449612,0.26146108881404023,0.003204647865643744,0,56,127.44839664192297
gaussian,500,5212500,7312011,17,0.26146108881404023,0.26091344566590086,0.2608529270946822,0.0023260123413260865,0,49,127.41844439757986
gaussian,500,5212500,7312011,18,0.2608529270946822,0.2603823628325314,0.2603217225281342,0.002036414053177275,0,45,128.27276082786614
gaussian,500,5212500,7312011,19,0.2603217225281342,0.2599124052920229,0.25988119509217905,0.001692242321066846,0,31,127.27014566472339
gaussian,500,5212500,7312011,20,0.25988119509217905,0.25959409482817253,0.2595694428208335,0.0011995953429218996,0,27,126.79718133559219
gaussian,500,5212500,7312011,21,0.2595694428208335,0.2593048335261395,0.2592853335158855,0.0010945406433841797,0,23,127.68706728758158
gaussian,500,5212500,7312011,22,0.2592853335158855,0.2590610174677542,0.25903945173824267,0.000948305769203016,0,23,127.60262973716588
gaussian,500,5212500,7312011,23,0.25903945173824267,0.2588213612513911,0.25880449714182807,0.0009070224432532138,0,19,127.03345721642522
gaussian,500,5212500,7312011,24,0.25880449714182807,0.2586282156093852,0.2586093063942082,0.0007542015296314566,0,19,127.61449494866008
gaussian,500,5212500,7312011,25,0.2586093063942082,0.2584428760002568,0.2584265257896788,0.0007067827800860362,0,19,126.37220624368979
gaussian,500,5212500,7312011,26,0.2584265257896788,0.258241133222192,0.2582306486585847,0.0007579606253481355,0,14,126.49688955281098
gaussian,500,5212500,7312011,27,0.2582306486585847,0.2581004720495391,0.2580887892349988,0.0005493516138491662,0,16,126.39393108567714
gaussian,500,5212500,7312011,28,0.2580887892349988,0.25794300096893746,0.2579331315552979,0.0006031167807104968,0,12,126.47668016219802
gaussian,500,5212500,7312011,29,0.2579331315552979,0.2578255951098998,0.25781764642890587,0.0004477328123598404,0,15,127.01744690234845
gaussian,500,5212500,7312011,30,0.25781764642890587,0.25767842059682494,0.2576714524272902,0.0005670442021351473,0,7,126.41437264366267
gaussian,500,5212500,7312011,31,0.2576714524272902,0.257608173825025,0.25760187022821324,0.0002700423287931918,0,10,126.3125217007535
gaussian,500,5212500,7312011,32,0.25760187022821324,0.2575141264745454,0.2575055932369533,0.0003737433706308908,0,11,125.70824044149919
gaussian,500,5212500,7312011,33,0.2575055932369533,0.2574029738769521,0.2573929885450387,0.00043729027590860885,0,13,125.33174927842929
gaussian,500,5212500,7312011,34,0.2573929885450387,0.2572798636042946,0.25727400089643593,0.0004622800693810543,0,9,124.49046036734686
gaussian,500,5212500,7312011,35,0.25727400089643593,0.2571925190112704,0.2571904933282442,0.0003245861140293362,0,3,124.85838166112279
gaussian,500,5212500,7312011,36,0.2571904933282442,0.25716251061726547,0.25716251061726547,0.00010880149812920515,0,0,124.94977379198802
gaussian,500,5212500,7312011,37,0.25716251061726547,0.25716251061726547,0.25716251061726547,0.0,1,0,124.94977379198802
gaussian,500,5212500,7312011,38,0.25716251061726547,0.25716251061726547,0.25716251061726547,0.0,2,0,124.94977379198802
gaussian,500,5212500,7312011,39,0.25716251061726547,0.25716251061726547,0.25716251061726547,0.0,3,0,124.94977379198802
gaussian,500,5212500,7312011,40,0.25716251061726547,0.25716251061726547,0.25716251061726547,0.0,4,0,124.94977379198802
gaussian,500,5212500,7312011,41,0.25716251061726547,0.25716251061726547,0.25716251061726547,0.0,5,0,124.94977379198802
gaussian,500,5212500,7312012,1,0.40394266742946916,0.36155047912051624,0.3453323132409164,0.14509572499861378,0,1724,92.02386761715096
gaussian,500,5212500,7312012,2,0.3453323132409164,0.3246505552061886,0.31699424020246225,0.08206029946199815,0,1052,100.62113380491434
gaussian,500,5212500,7312012,3,0.31699424020246225,0.3049460941350154,0.3009147201161794,0.05072495978479905,0,732,107.0791378349992
gaussian,500,5212500,7312012,4,0.3009147201161794,0.2929676716933674,0.2903604294936717,0.035074025685525964,0,534,114.46938355561967
gaussian,500,5212500,7312012,5,0.2903604294936717,0.28471899079197294,0.2831694795692062,0.024765598869670464,0,380,117.82486380911013
gaussian,500,5212500,7312012,6,0.2831694795692062,0.2793037515272433,0.27827432381429357,0.017287017521661435,0,300,117.25458178832379
gaussian,500,5212500,7312012,7,0.27827432381429357,0.27511899739326906,0.27440674381676194,0.013898443609596741,0,243,117.1303630613297
gaussian,500,5212500,7312012,8,0.27440674381676194,0.2719582526308859,0.2714075289019806,0.010929814891080417,0,199,113.67080192145731
gaussian,500,5212500,7312012,9,0.2714075289019806,0.26943435149913525,0.26902673906770286,0.008772011019405359,0,160,112.92401434901906
gaussian,500,5212500,7312012,10,0.26902673906770286,0.2674428600993254,0.26717217546133726,0.006893603263350278,0,136,114.3284769323365
gaussian,500,5212500,7312012,11,0.26717217546133726,0.2658356050441318,0.26559532390359397,0.005902005158360789,0,108,112.46807549960464
gaussian,500,5212500,7312012,12,0.26559532390359397,0.2645412746507857,0.264373922316989,0.004598731516253438,0,99,113.94860458995244
gaussian,500,5212500,7312012,13,0.264373922316989,0.26340945218285167,0.2632548040079008,0.004233088873819906,0,83,115.94446060563303
gaussian,500,5212500,7312012,14,0.2632548040079008,0.2624721853241856,0.2623641779694607,0.0033831330896182256,0,75,115.65101971280266
gaussian,500,5212500,7312012,15,0.2623641779694607,0.2616303983464395,0.261499483114047,0.003295780933608758,0,69,115.54624215579125
gaussian,500,5212500,7312012,16,0.261499483114047,0.2608390839428475,0.26074200798024594,0.002896660156956155,0,67,115.20781105968686
gaussian,500,5212500,7312012,17,0.26074200798024594,0.2601124973693069,0.2600295193043226,0.002732542720838858,0,60,114.99902762282828
gaussian,500,5212500,7312012,18,0.2600295193043226,0.2594446277403284,0.2593720395906504,0.002528481056424672,0,48,115.08332176249377
gaussian,500,5212500,7312012,19,0.2593720395906504,0.2589376092108348,0.25887519945454734,0.001915550098951303,0,41,115.07758521540984
gaussian,500,5212500,7312012,20,0.25887519945454734,0.25847622041858276,0.25842131213001174,0.0017533055522195712,0,31,115.13945552406084
gaussian,500,5212500,7312012,21,0.25842131213001174,0.25813255355708686,0.25811226750275024,0.001195894505426939,0,20,114.51003500079767
gaussian,500,5212500,7312012,22,0.25811226750275024,0.2579271040046269,0.25791450806309807,0.0007661760580599309,0,18,114.44595444004285
gaussian,500,5212500,7312012,23,0.25791450806309807,0.2577397246041605,0.2577193087610875,0.0007568372305865302,0,22,114.4514381232279
gaussian,500,5212500,7312012,24,0.2577193087610875,0.2575172954640365,0.2575087505957057,0.0008170057819648432,0,17,113.5567888589921
gaussian,500,5212500,7312012,25,0.2575087505957057,0.25735129019621716,0.2573288228174083,0.0006987249088862445,0,23,114.0049436567903
gaussian,500,5212500,7312012,26,0.2573288228174083,0.2571197006062117,0.2571009008918833,0.0008857224893409446,0,19,113.52404440980972
gaussian,500,5212500,7312012,27,0.2571009008918833,0.25693534683239067,0.25690667817163654,0.0007554338377384675,0,29,114.64077792749416
gaussian,500,5212500,7312012,28,0.25690667817163654,0.2566319499200683,0.2565991200080233,0.0011971590843883918,0,31,114.07025639448017
gaussian,500,5212500,7312012,29,0.2565991200080233,0.2563059319197907,0.2562740907936663,0.0012666809393065957,0,27,114.6972610280301
gaussian,500,5212500,7312012,30,0.2562740907936663,0.25603431743578575,0.2560144792012984,0.0010130231720417895,0,20,115.38077696147282
gaussian,500,5212500,7312012,31,0.2560144792012984,0.25582848023758875,0.255811523402139,0.0007927512529470274,0,21,115.13265638819482
gaussian,500,5212500,7312012,32,0.255811523402139,0.25562356255636587,0.25561609601738156,0.0007639506702370246,0,12,115.88649852571466
gaussian,500,5212500,7312012,33,0.25561609601738156,0.25549978092524467,0.2554871155876679,0.0005045864940558509,0,10,116.37971039182545
gaussian,500,5212500,7312012,34,0.2554871155876679,0.2553986764712463,0.25539552048561937,0.0003585116291984055,0,5,116.29760782691419
gaussian,500,5212500,7312012,35,0.25539552048561937,0.2553459199979476,0.2553453110015323,0.0001965950068020032,0,3,116.51194025010497
