question_id,geometry,method,itq_seed,gold_mean,gold_median,non_gold_mean,non_gold_median,nearest_gold,nearest_non_gold,separation_non_gold_minus_gold_mean,gold_minus_non_gold_mean
2c63a862,HAMMING,ITQ96_CENTERED,505.0,33.5,33.5,47.95066413662239,49.0,32.0,26.0,14.450664136622393,
2c63a862,COSINE,FLOAT96_UNCENTERED,,0.5260633418224884,0.5260633418224884,0.16695474514636335,0.1413165496410715,0.5858569151012509,0.6621113176080053,-0.35910859667612505,0.35910859667612505
2c63a862,COSINE,FLOAT96_CENTERED,,0.4150533017552721,0.4150533017552721,0.0001515798416864724,-0.035992657447157614,0.4900441999910423,0.5802977987791634,-0.41490172191358565,0.41490172191358565
2ce6a0f2,HAMMING,SIGN96_CENTERED,,41.75,39.0,47.88655462184874,48.0,36.0,26.0,6.136554621848738,
2ce6a0f2,HAMMING,ITQ96_CENTERED,101.0,32.75,35.0,48.195378151260506,50.0,21.0,12.0,15.445378151260506,
2ce6a0f2,HAMMING,ITQ96_CENTERED,202.0,28.75,29.5,48.08613445378151,49.0,20.0,16.0,19.33613445378151,
2ce6a0f2,HAMMING,ITQ96_CENTERED,303.0,34.25,36.0,47.98109243697479,49.0,25.0,16.0,13.73109243697479,
2ce6a0f2,HAMMING,ITQ96_CENTERED,404.0,31.0,33.0,48.0735294117647,50.0,21.0,19.0,17.073529411764703,
2ce6a0f2,HAMMING,ITQ96_CENTERED,505.0,34.25,35.5,48.16596638655462,50.0,26.0,23.0,13.915966386554622,
2ce6a0f2,COSINE,FLOAT96_UNCENTERED,,0.5129418339343077,0.4904990709009658,0.14484958317545446,0.09987185605926074,0.6889266726884576,0.752942566435248,-0.3680922507588532,0.3680922507588532
2ce6a0f2,COSINE,FLOAT96_CENTERED,,0.4275390325213575,0.39855682759666955,-0.002872816513134135,-0.05583392006086304,0.632673224811194,0.6991546175194271,-0.43041184903449164,0.43041184903449164
2e6d26dc,HAMMING,SIGN96_CENTERED,,31.75,31.0,48.05510204081633,48.0,27.0,31.0,16.30510204081633,
2e6d26dc,HAMMING,ITQ96_CENTERED,101.0,30.75,34.0,48.2,50.0,12.0,9.0,17.450000000000003,
2e6d26dc,HAMMING,ITQ96_CENTERED,202.0,31.5,34.5,48.022448979591836,50.0,13.0,11.0,16.522448979591836,
2e6d26dc,HAMMING,ITQ96_CENTERED,303.0,30.5,34.0,48.17551020408163,49.5,14.0,12.0,17.675510204081633,
2e6d26dc,HAMMING,ITQ96_CENTERED,404.0,33.25,37.0,47.73265306122449,49.0,15.0,11.0,14.48265306122449,
2e6d26dc,HAMMING,ITQ96_CENTERED,505.0,30.0,34.5,47.93061224489796,49.0,13.0,12.0,17.930612244897958,
2e6d26dc,COSINE,FLOAT96_UNCENTERED,,0.5123005726379724,0.4777794895232589,0.09533834034684842,0.04939589950130598,0.8191106215507286,0.8626720558495836,-0.41696223229112395,0.41696223229112395
2e6d26dc,COSINE,FLOAT96_CENTERED,,0.46288885562177273,0.42530125234113514,-0.0022811129651979065,-0.04799656957346226,0.7947542029627316,0.8428904833859908,-0.46516996858697063,0.46516996858697063
2ebe6c90,HAMMING,SIGN96_CENTERED,,22.0,22.0,48.11594202898551,48.0,17.0,31.0,26.115942028985508,
2ebe6c90,HAMMING,ITQ96_CENTERED,101.0,9.5,9.5,47.88819875776397,49.0,9.0,13.0,38.38819875776397,
2ebe6c90,HAMMING,ITQ96_CENTERED,202.0,7.5,7.5,48.09730848861284,49.0,6.0,11.0,40.59730848861284,
2ebe6c90,HAMMING,ITQ96_CENTERED,303.0,10.0,10.0,47.886128364389236,49.0,10.0,14.0,37.886128364389236,
2ebe6c90,HAMMING,ITQ96_CENTERED,404.0,9.5,9.5,48.36645962732919,49.0,8.0,14.0,38.86645962732919,
2ebe6c90,HAMMING,ITQ96_CENTERED,505.0,9.0,9.0,48.0351966873706,49.0,9.0,10.0,39.0351966873706,
2ebe6c90,COSINE,FLOAT96_UNCENTERED,,0.8935025767932796,0.8935025767932796,0.06888070064313005,0.039299289543459785,0.9047164940978297,0.8453973176778183,-0.8246218761501496,0.8246218761501496
2ebe6c90,COSINE,FLOAT96_CENTERED,,0.8859275791909365,0.8859275791909365,-0.004158777772595535,-0.02896710943048964,0.8975178101461654,0.8358820976603185,-0.890086356963532,0.890086356963532
2ebe6c92,HAMMING,SIGN96_CENTERED,,58.5,58.5,48.261855670103095,48.0,57.0,36.0,-10.238144329896905,
2ebe6c92,HAMMING,ITQ96_CENTERED,101.0,40.0,40.0,47.68659793814433,49.0,40.0,28.0,7.686597938144331,
2ebe6c92,HAMMING,ITQ96_CENTERED,202.0,43.5,43.5,48.04536082474227,49.0,43.0,29.0,4.545360824742268,
2ebe6c92,HAMMING,ITQ96_CENTERED,303.0,40.5,40.5,48.39381443298969,50.0,38.0,29.0,7.893814432989693,
2ebe6c92,HAMMING,ITQ96_CENTERED,404.0,37.0,37.0,48.080412371134024,49.0,35.0,30.0,11.080412371134024,
2ebe6c92,HAMMING,ITQ96_CENTERED,505.0,41.0,41.0,47.876288659793815,49.0,41.0,31.0,6.876288659793815,
2ebe6c92,COSINE,FLOAT96_UNCENTERED,,0.3589020579795773,0.3589020579795773,0.12854793237991743,0.09766868301425519,0.3742466848623285,0.49291412946328894,-0.23035412559965987,0.23035412559965987
2ebe6c92,COSINE,FLOAT96_CENTERED,,0.2517638874225895,0.2517638874225895,-0.00046573918055192937,-0.03966949684487588,0.26826729365451046,0.42007089218087557,-0.2522296266031414,0.2522296266031414
311778f1,HAMMING,SIGN96_CENTERED,,13.0,13.0,47.84168336673347,48.0,13.0,20.0,34.84168336673347,
311778f1,HAMMING,ITQ96_CENTERED,101.0,10.0,10.0,48.10821643286573,49.0,10.0,12.0,38.10821643286573,
311778f1,HAMMING,ITQ96_CENTERED,202.0,8.0,8.0,48.08817635270541,49.0,8.0,10.0,40.08817635270541,
311778f1,HAMMING,ITQ96_CENTERED,303.0,10.0,10.0,47.97995991983968,49.0,10.0,12.0,37.97995991983968,
311778f1,HAMMING,ITQ96_CENTERED,404.0,11.0,11.0,48.14629258517034,49.0,11.0,15.0,37.14629258517034,
311778f1,HAMMING,ITQ96_CENTERED,505.0,15.0,15.0,47.86773547094188,48.0,15.0,15.0,32.86773547094188,
311778f1,COSINE,FLOAT96_UNCENTERED,,0.8705630611182341,0.8705630611182341,0.08961812680463542,0.06268305659941308,0.8705630611182341,0.8270728623836892,-0.7809449343135987,0.7809449343135987
311778f1,COSINE,FLOAT96_CENTERED,,0.8556453641056834,0.8556453641056834,-0.0013984768786283889,-0.022486622038927692,0.8556453641056834,0.8029451610912339,-0.8570438409843117,0.8570438409843117
32260d93,HAMMING,SIGN96_CENTERED,,32.0,32.0,47.96558317399617,49.0,32.0,29.0,15.965583173996173,
32260d93,HAMMING,ITQ96_CENTERED,101.0,28.0,28.0,48.376673040152966,49.0,28.0,18.0,20.376673040152966,
32260d93,HAMMING,ITQ96_CENTERED,202.0,28.0,28.0,47.96367112810707,49.0,28.0,20.0,19.963671128107073,
32260d93,HAMMING,ITQ96_CENTERED,303.0,27.0,27.0,48.2791586998088,49.0,27.0,20.0,21.279158699808796,
32260d93,HAMMING,ITQ96_CENTERED,404.0,26.0,26.0,48.103250478011475,49.0,26.0,21.0,22.103250478011475,
32260d93,HAMMING,ITQ96_CENTERED,505.0,33.0,33.0,48.01720841300191,48.0,33.0,21.0,15.01720841300191,
32260d93,COSINE,FLOAT96_UNCENTERED,,0.5723725295974254,0.5723725295974254,0.08002443659578945,0.04338198106557094,0.5723725295974254,0.6774980772918244,-0.4923480930016359,0.4923480930016359
32260d93,COSINE,FLOAT96_CENTERED,,0.5366376967036968,0.5366376967036968,-0.0022197208245148315,-0.034091869182200966,0.5366376967036968,0.6535335182671527,-0.5388574175282116,0.5388574175282116
3249768e,HAMMING,SIGN96_CENTERED,,22.0,22.0,48.151898734177216,48.0,22.0,16.0,26.151898734177216,
3249768e,HAMMING,ITQ96_CENTERED,101.0,11.0,11.0,48.360759493670884,49.0,11.0,9.0,37.360759493670884,
3249768e,HAMMING,ITQ96_CENTERED,202.0,4.0,4.0,48.01898734177215,49.0,4.0,7.0,44.01898734177215,
3249768e,HAMMING,ITQ96_CENTERED,303.0,8.0,8.0,48.07805907172996,49.0,8.0,8.0,40.07805907172996,
3249768e,HAMMING,ITQ96_CENTERED,404.0,11.0,11.0,48.12236286919831,49.0,11.0,11.0,37.12236286919831,
3249768e,HAMMING,ITQ96_CENTERED,505.0,5.0,5.0,48.029535864978904,49.0,5.0,7.0,43.029535864978904,
3249768e,COSINE,FLOAT96_UNCENTERED,,0.9207364579263102,0.9207364579263102,0.10484927679859116,0.07660070487618319,0.9207364579263102,0.904708107204603,-0.8158871811277191,0.8158871811277191
3249768e,COSINE,FLOAT96_CENTERED,,0.9126085618731156,0.9126085618731156,-0.002159541268645538,-0.032014623277482716,0.9126085618731156,0.8920816433565643,-0.9147681031417612,0.9147681031417612
352ab8bd,HAMMING,SIGN96_CENTERED,,13.0,13.0,47.75836431226766,48.0,13.0,15.0,34.75836431226766,
352ab8bd,HAMMING,ITQ96_CENTERED,101.0,0.0,0.0,48.12639405204461,49.0,0.0,0.0,48.12639405204461,
352ab8bd,HAMMING,ITQ96_CENTERED,202.0,1.0,1.0,47.88475836431227,48.0,1.0,1.0,46.88475836431227,
352ab8bd,HAMMING,ITQ96_CENTERED,303.0,0.0,0.0,48.28066914498141,49.0,0.0,0.0,48.28066914498141,
352ab8bd,HAMMING,ITQ96_CENTERED,404.0,0.0,0.0,48.33271375464684,49.0,0.0,0.0,48.33271375464684,
352ab8bd,HAMMING,ITQ96_CENTERED,505.0,0.0,0.0,48.36431226765799,49.0,0.0,0.0,48.36431226765799,
352ab8bd,COSINE,FLOAT96_UNCENTERED,,0.9757084687224309,0.9757084687224309,0.0488411954564509,0.032766429920152114,0.9757084687224309,0.9878995217549023,-0.92686727326598,0.92686727326598
352ab8bd,COSINE,FLOAT96_CENTERED,,0.9755551481418712,0.9755551481418712,-0.0030099039654275083,-0.013717939193003351,0.9755551481418712,0.987927054495003,-0.9785650521072987,0.9785650521072987
35a27287,HAMMING,SIGN96_CENTERED,,36.0,38.0,48.093023255813954,48.0,26.0,33.0,12.093023255813954,
35a27287,HAMMING,ITQ96_CENTERED,101.0,19.0,16.0,48.12984496124031,49.0,13.0,14.0,29.12984496124031,
35a27287,HAMMING,ITQ96_CENTERED,202.0,18.0,18.0,48.43798449612403,49.5,15.0,11.0,30.43798449612403,
35a27287,HAMMING,ITQ96_CENTERED,303.0,15.0,13.0,47.8062015503876,49.0,13.0,13.0,32.8062015503876,
35a27287,HAMMING,ITQ96_CENTERED,404.0,17.666666666666668,16.0,47.91279069767442,49.0,12.0,11.0,30.24612403100775,
35a27287,HAMMING,ITQ96_CENTERED,505.0,12.333333333333334,11.0,47.934108527131784,49.0,7.0,8.0,35.60077519379845,
35a27287,COSINE,FLOAT96_UNCENTERED,,0.7732402691543258,0.8057691661529798,0.10289677760326553,0.06477295109235337,0.8248423476653506,0.7982898587056138,-0.6703434915510602,0.6703434915510602
35a27287,COSINE,FLOAT96_CENTERED,,0.7489983111198972,0.7864953358329422,-0.004139915788835606,-0.04043698703323863,0.8072261326259716,0.7776617413662875,-0.7531382269087329,0.7531382269087329
36580ce8,HAMMING,SIGN96_CENTERED,,35.0,35.0,48.275735294117645,48.0,35.0,28.0,13.275735294117645,
36580ce8,HAMMING,ITQ96_CENTERED,101.0,40.0,40.0,47.75735294117647,48.0,40.0,17.0,7.757352941176471,
36580ce8,HAMMING,ITQ96_CENTERED,202.0,35.0,35.0,47.97610294117647,48.0,35.0,23.0,12.976102941176471,
36580ce8,HAMMING,ITQ96_CENTERED,303.0,44.0,44.0,47.9797794117647,48.0,44.0,19.0,3.979779411764703,
36580ce8,HAMMING,ITQ96_CENTERED,404.0,40.0,40.0,47.900735294117645,48.0,40.0,23.0,7.900735294117645,
36580ce8,HAMMING,ITQ96_CENTERED,505.0,40.0,40.0,47.876838235294116,48.0,40.0,19.0,7.876838235294116,
36580ce8,COSINE,FLOAT96_UNCENTERED,,0.34825515130917695,0.34825515130917695,0.14704124158543527,0.12498135600184501,0.34825515130917695,0.6657325307847326,-0.20121390972374167,0.20121390972374167
36580ce8,COSINE,FLOAT96_CENTERED,,0.19593880941977623,0.19593880941977623,-0.00021211729500318388,-0.019250288970250273,0.19593880941977623,0.6254970784961523,-0.1961509267147794,0.1961509267147794
36b9f61e,HAMMING,SIGN96_CENTERED,,40.0,39.0,48.110882956878854,48.0,37.0,21.0,8.110882956878854,
36b9f61e,HAMMING,ITQ96_CENTERED,101.0,21.0,22.0,47.94455852156057,49.0,17.0,11.0,26.944558521560573,
36b9f61e,HAMMING,ITQ96_CENTERED,202.0,21.0,23.0,48.431211498973305,49.0,16.0,12.0,27.431211498973305,
36b9f61e,HAMMING,ITQ96_CENTERED,303.0,21.333333333333332,22.0,47.95893223819302,49.0,16.0,8.0,26.62559890485969,
36b9f61e,HAMMING,ITQ96_CENTERED,404.0,19.666666666666668,17.0,48.347022587268995,50.0,16.0,8.0,28.680355920602327,
36b9f61e,HAMMING,ITQ96_CENTERED,505.0,21.666666666666668,24.0,48.121149897330596,49.0,15.0,13.0,26.45448323066393,
36b9f61e,COSINE,FLOAT96_UNCENTERED,,0.7088477349995231,0.7185942267970253,0.06289838152900634,0.030459623920364026,0.8269203602187676,0.8607945385251181,-0.6459493534705167,0.6459493534705167
36b9f61e,COSINE,FLOAT96_CENTERED,,0.6887917449413594,0.6963098277978234,-0.004414896140907295,-0.03240172164447521,0.8164022967937595,0.8526754273490283,-0.6932066410822667,0.6932066410822667
370a8ff4,HAMMING,SIGN96_CENTERED,,29.0,29.0,48.04032258064516,48.0,27.0,22.0,19.04032258064516,
370a8ff4,HAMMING,ITQ96_CENTERED,101.0,19.5,19.5,48.11693548387097,49.0,17.0,13.0,28.616935483870968,
370a8ff4,HAMMING,ITQ96_CENTERED,202.0,18.0,18.0,47.832661290322584,49.0,14.0,6.0,29.832661290322584,
370a8ff4,HAMMING,ITQ96_CENTERED,303.0,19.0,19.0,47.917338709677416,49.0,13.0,15.0,28.917338709677416,
370a8ff4,HAMMING,ITQ96_CENTERED,404.0,23.0,23.0,47.98588709677419,49.0,18.0,16.0,24.985887096774192,
370a8ff4,HAMMING,ITQ96_CENTERED,505.0,22.5,22.5,47.935483870967744,48.0,20.0,15.0,25.435483870967744,
370a8ff4,COSINE,FLOAT96_UNCENTERED,,0.7344398303366217,0.7344398303366217,0.08370460560454814,0.04662826743144505,0.7866662506597409,0.789659933070662,-0.6507352247320736,0.6507352247320736
370a8ff4,COSINE,FLOAT96_CENTERED,,0.7016916403043627,0.7016916403043627,-0.0013171383448057452,-0.034530818133424346,0.7649766077992988,0.7681800886346414,-0.7030087786491684,0.7030087786491684
37d43f65,HAMMING,SIGN96_CENTERED,,16.0,16.0,47.95676691729323,48.0,16.0,9.0,31.95676691729323,
37d43f65,HAMMING,ITQ96_CENTERED,101.0,5.0,5.0,47.77067669172932,49.0,5.0,4.0,42.77067669172932,
37d43f65,HAMMING,ITQ96_CENTERED,202.0,9.0,9.0,47.85338345864662,49.0,9.0,6.0,38.85338345864662,
37d43f65,HAMMING,ITQ96_CENTERED,303.0,7.0,7.0,48.18045112781955,49.0,7.0,6.0,41.18045112781955,
37d43f65,HAMMING,ITQ96_CENTERED,404.0,8.0,8.0,48.17293233082707,49.0,8.0,6.0,40.17293233082707,
37d43f65,HAMMING,ITQ96_CENTERED,505.0,7.0,7.0,48.067669172932334,49.0,7.0,5.0,41.067669172932334,
37d43f65,COSINE,FLOAT96_UNCENTERED,,0.903419153726349,0.903419153726349,0.055268355403921214,0.03699909902707474,0.903419153726349,0.9126639490393945,-0.8481507983224278,0.8481507983224278
37d43f65,COSINE,FLOAT96_CENTERED,,0.898717923436811,0.898717923436811,-0.002029266206895361,-0.020348420835470896,0.898717923436811,0.9090706312112166,-0.9007471896437064,0.9007471896437064
37f165cf,HAMMING,SIGN96_CENTERED,,23.0,23.0,47.39646017699115,48.0,22.0,22.0,24.396460176991148,
37f165cf,HAMMING,ITQ96_CENTERED,101.0,12.0,12.0,47.73805309734513,49.0,6.0,5.0,35.73805309734513,
37f165cf,HAMMING,ITQ96_CENTERED,202.0,15.0,15.0,48.17168141592921,49.0,12.0,10.0,33.17168141592921,
37f165cf,HAMMING,ITQ96_CENTERED,303.0,14.5,14.5,48.06902654867257,49.0,9.0,7.0,33.56902654867257,
37f165cf,HAMMING,ITQ96_CENTERED,404.0,13.0,13.0,48.017699115044245,49.0,8.0,4.0,35.017699115044245,
37f165cf,HAMMING,ITQ96_CENTERED,505.0,15.5,15.5,47.98938053097345,49.0,11.0,6.0,32.48938053097345,
37f165cf,COSINE,FLOAT96_UNCENTERED,,0.8273485632537644,0.8273485632537644,0.0591127111334761,0.027864651571742435,0.8735717064542754,0.914237792134577,-0.7682358521202883,0.7682358521202883
37f165cf,COSINE,FLOAT96_CENTERED,,0.8179986339727487,0.8179986339727487,-0.0033010945538675296,-0.03157277073629003,0.8690101643746198,0.9097837814312405,-0.8212997285266163,0.8212997285266163
38146c39,HAMMING,SIGN96_CENTERED,,44.0,44.0,47.51582867783985,48.0,44.0,32.0,3.515828677839849,
38146c39,HAMMING,ITQ96_CENTERED,101.0,54.0,54.0,47.59217877094972,49.0,54.0,27.0,-6.407821229050278,
38146c39,HAMMING,ITQ96_CENTERED,202.0,45.0,45.0,48.00931098696462,49.0,45.0,29.0,3.0093109869646213,
38146c39,HAMMING,ITQ96_CENTERED,303.0,47.0,47.0,48.06145251396648,49.0,47.0,27.0,1.0614525139664792,
38146c39,HAMMING,ITQ96_CENTERED,404.0,46.0,46.0,47.73184357541899,48.0,46.0,27.0,1.731843575418992,
38146c39,HAMMING,ITQ96_CENTERED,505.0,52.0,52.0,48.279329608938546,49.0,52.0,26.0,-3.7206703910614536,
38146c39,COSINE,FLOAT96_UNCENTERED,,0.18284659662147384,0.18284659662147384,0.17188799341160763,0.13901813137567165,0.18284659662147384,0.615663187580691,-0.010958603209866219,0.010958603209866219
38146c39,COSINE,FLOAT96_CENTERED,,0.01691536538452762,0.01691536538452762,0.0016733889638192543,-0.036316424908773445,0.01691536538452762,0.5220846971583242,-0.015241976420708365,0.015241976420708365
3a704032,HAMMING,SIGN96_CENTERED,,41.0,41.0,47.882599580712785,48.0,31.0,28.0,6.882599580712785,
3a704032,HAMMING,ITQ96_CENTERED,101.0,35.0,35.0,48.0,49.0,32.0,23.0,13.0,
3a704032,HAMMING,ITQ96_CENTERED,202.0,35.0,35.0,48.071278825995805,50.0,32.0,22.0,13.071278825995805,
3a704032,HAMMING,ITQ96_CENTERED,303.0,37.5,37.5,48.25157232704402,49.0,35.0,17.0,10.751572327044023,
3a704032,HAMMING,ITQ96_CENTERED,404.0,38.0,38.0,48.15094339622642,49.0,34.0,23.0,10.150943396226417,
3a704032,HAMMING,ITQ96_CENTERED,505.0,38.5,38.5,48.073375262054505,48.0,36.0,23.0,9.573375262054505,
3a704032,COSINE,FLOAT96_UNCENTERED,,0.3842614346801348,0.3842614346801348,0.1096280900776818,0.07138538852655106,0.5026959865298218,0.6671659797579219,-0.274633344602453,0.274633344602453
3a704032,COSINE,FLOAT96_CENTERED,,0.32344601718066607,0.32344601718066607,-0.0010306805261614744,-0.042207411799301764,0.4496647867489421,0.6202888622055116,-0.3244766977068275,0.3244766977068275
3b6f954b,HAMMING,SIGN96_CENTERED,,17.0,17.0,48.02985074626866,48.0,17.0,14.0,31.029850746268657,
3b6f954b,HAMMING,ITQ96_CENTERED,101.0,22.0,22.0,48.24946695095949,49.0,22.0,20.0,26.249466950959487,
3b6f954b,HAMMING,ITQ96_CENTERED,202.0,18.0,18.0,48.11513859275053,48.0,18.0,19.0,30.115138592750533,
3b6f954b,HAMMING,ITQ96_CENTERED,303.0,15.0,15.0,47.73560767590618,48.0,15.0,16.0,32.73560767590618,
3b6f954b,HAMMING,ITQ96_CENTERED,404.0,19.0,19.0,47.81023454157783,48.0,19.0,19.0,28.810234541577827,
3b6f954b,HAMMING,ITQ96_CENTERED,505.0,20.0,20.0,48.30277185501066,48.0,20.0,19.0,28.30277185501066,
3b6f954b,COSINE,FLOAT96_UNCENTERED,,0.7150839205419132,0.7150839205419132,0.10654057901822273,0.09249335909959294,0.7150839205419132,0.7968198025156095,-0.6085433415236905,0.6085433415236905
3b6f954b,COSINE,FLOAT96_CENTERED,,0.6729937802133591,0.6729937802133591,0.00014274122270759663,-0.022963194201865104,0.6729937802133591,0.7587490211562944,-0.6728510389906515,0.6728510389906515
3ba21379,HAMMING,SIGN96_CENTERED,,39.0,39.0,48.18881118881119,48.0,34.0,28.0,9.188811188811187,
3ba21379,HAMMING,ITQ96_CENTERED,101.0,30.0,30.0,48.24475524475525,49.0,27.0,20.0,18.244755244755247,
3ba21379,HAMMING,ITQ96_CENTERED,202.0,30.5,30.5,48.15617715617716,49.0,30.0,16.0,17.656177156177158,
3ba21379,HAMMING,ITQ96_CENTERED,303.0,31.0,31.0,48.214452214452216,49.0,26.0,17.0,17.214452214452216,
3ba21379,HAMMING,ITQ96_CENTERED,404.0,26.0,26.0,48.282051282051285,49.0,20.0,21.0,22.282051282051285,
3ba21379,HAMMING,ITQ96_CENTERED,505.0,28.5,28.5,48.121212121212125,49.0,24.0,19.0,19.621212121212125,
3ba21379,COSINE,FLOAT96_UNCENTERED,,0.5267487303298328,0.5267487303298328,0.12158512390487758,0.08704256505011182,0.623160867618631,0.7501731016258992,-0.40516360642495525,0.40516360642495525
3ba21379,COSINE,FLOAT96_CENTERED,,0.4677269365069153,0.4677269365069153,-0.0014689398684102754,-0.036680788008537225,0.5775428727917203,0.7070388184815943,-0.4691958763753256,0.4691958763753256
3c1045c8,HAMMING,SIGN96_CENTERED,,25.0,25.0,48.28148148148148,49.0,19.0,26.0,23.281481481481478,
3c1045c8,HAMMING,ITQ96_CENTERED,101.0,34.0,34.0,47.85,49.0,20.0,20.0,13.850000000000001,
3c1045c8,HAMMING,ITQ96_CENTERED,202.0,29.5,29.5,47.83888888888889,49.0,17.0,19.0,18.33888888888889,
3c1045c8,HAMMING,ITQ96_CENTERED,303.0,33.0,33.0,47.97962962962963,49.0,20.0,20.0,14.979629629629628,
3c1045c8,HAMMING,ITQ96_CENTERED,404.0,31.0,31.0,48.22592592592593,49.0,16.0,20.0,17.225925925925928,
3c1045c8,HAMMING,ITQ96_CENTERED,505.0,32.5,32.5,48.092592592592595,49.0,20.0,22.0,15.592592592592595,
3c1045c8,COSINE,FLOAT96_UNCENTERED,,0.486156333097136,0.486156333097136,0.08662748273663633,0.053869611967736,0.7722273816157332,0.6922608648402977,-0.3995288503604997,0.3995288503604997
3c1045c8,COSINE,FLOAT96_CENTERED,,0.42553406729442617,0.42553406729442617,-0.001608048223585786,-0.037993247935517935,0.7452167729369221,0.6607087820232201,-0.42714211551801196,0.42714211551801196
3d86fd0a,HAMMING,SIGN96_CENTERED,,31.0,31.0,47.81142857142857,48.0,31.0,23.0,16.81142857142857,
3d86fd0a,HAMMING,ITQ96_CENTERED,101.0,20.0,20.0,48.184761904761906,49.0,20.0,11.0,28.184761904761906,
3d86fd0a,HAMMING,ITQ96_CENTERED,202.0,14.0,14.0,47.881904761904764,49.0,14.0,5.0,33.881904761904764,
3d86fd0a,HAMMING,ITQ96_CENTERED,303.0,19.0,19.0,48.2552380952381,49.0,19.0,10.0,29.2552380952381,
3d86fd0a,HAMMING,ITQ96_CENTERED,404.0,14.0,14.0,47.86666666666667,48.0,14.0,8.0,33.86666666666667,
3d86fd0a,HAMMING,ITQ96_CENTERED,505.0,20.0,20.0,48.02285714285714,49.0,20.0,9.0,28.02285714285714,
3d86fd0a,COSINE,FLOAT96_UNCENTERED,,0.7128379499435572,0.7128379499435572,0.069850588701161,0.042627184318566075,0.7128379499435572,0.8520074479890297,-0.6429873612423962,0.6429873612423962
3d86fd0a,COSINE,FLOAT96_CENTERED,,0.6962671010279711,0.6962671010279711,-0.0010936628727537302,-0.03385248284551032,0.6962671010279711,0.8401052496194288,-0.6973607639007248,0.6973607639007248
3e321797,HAMMING,SIGN96_CENTERED,,18.0,18.0,48.58691206543967,49.0,18.0,26.0,30.58691206543967,
3e321797,HAMMING,ITQ96_CENTERED,101.0,22.0,22.0,47.95501022494888,49.0,22.0,4.0,25.95501022494888,
3e321797,HAMMING,ITQ96_CENTERED,202.0,17.0,17.0,47.895705521472394,49.0,17.0,10.0,30.895705521472394,
3e321797,HAMMING,ITQ96_CENTERED,303.0,17.0,17.0,47.9959100204499,49.0,17.0,9.0,30.995910020449898,
3e321797,HAMMING,ITQ96_CENTERED,404.0,18.0,18.0,47.74233128834356,48.0,18.0,11.0,29.742331288343557,
3e321797,HAMMING,ITQ96_CENTERED,505.0,19.0,19.0,47.96114519427403,49.0,19.0,8.0,28.96114519427403,
3e321797,COSINE,FLOAT96_UNCENTERED,,0.8206290927564313,0.8206290927564313,0.09475565648661813,0.07354898467526705,0.8206290927564313,0.8401758316666704,-0.7258734362698132,0.7258734362698132
3e321797,COSINE,FLOAT96_CENTERED,,0.8005095398965256,0.8005095398965256,-0.0021076815539930313,-0.021005748093592277,0.8005095398965256,0.8290951338749114,-0.8026172214505186,0.8026172214505186
3f1e9474,HAMMING,SIGN96_CENTERED,,23.0,23.0,47.916342412451364,48.0,23.0,26.0,24.916342412451364,
3f1e9474,HAMMING,ITQ96_CENTERED,101.0,20.0,20.0,48.009727626459146,49.0,20.0,17.0,28.009727626459146,
3f1e9474,HAMMING,ITQ96_CENTERED,202.0,20.0,20.0,48.099221789883266,49.0,20.0,19.0,28.099221789883266,
3f1e9474,HAMMING,ITQ96_CENTERED,303.0,23.0,23.0,47.69844357976654,48.0,23.0,18.0,24.69844357976654,
3f1e9474,HAMMING,ITQ96_CENTERED,404.0,17.0,17.0,48.34630350194553,50.0,17.0,18.0,31.346303501945528,
3f1e9474,HAMMING,ITQ96_CENTERED,505.0,19.0,19.0,47.68677042801556,49.0,19.0,17.0,28.686770428015564,
3f1e9474,COSINE,FLOAT96_UNCENTERED,,0.7301301056111004,0.7301301056111004,0.09529432678117372,0.06233724447888687,0.7301301056111004,0.7255419012921149,-0.6348357788299266,0.6348357788299266
3f1e9474,COSINE,FLOAT96_CENTERED,,0.6893834000758453,0.6893834000758453,-0.0005017141868559115,-0.03514829503179134,0.6893834000758453,0.685072285187518,-0.6898851142627013,0.6898851142627013
