group,n,distribution,seed_i,seed_j,raw_frobenius,raw_normalized,signed_permutation_frobenius,signed_permutation_normalized
haar_null_shared,,,8312014,8312017,13.930858585010812,1.4218123005061236,11.871312762996778,1.2116107852638183
haar_null_shared,,,8312014,8312018,13.816016771722618,1.4100913070189547,11.881919560077014,1.2126933369576443
haar_null_shared,,,8312014,8312019,13.826523188542911,1.411163613695401,11.817924781915716,1.206161897261903
haar_null_shared,,,8312014,8312020,13.867896873742508,1.4153862977586325,11.879071531123929,1.212402661219822
haar_null_shared,,,8312015,8312016,13.93214899267001,1.4219440021863408,11.877220603746409,1.2122137517354108
haar_null_shared,,,8312015,8312017,13.808762438769266,1.4093509147622894,11.833267604762037,1.2077278175613784
haar_null_shared,,,8312015,8312018,13.839001592832856,1.412437185500173,11.884891633448351,1.2129966729258896
haar_null_shared,,,8312015,8312019,13.748281363088058,1.4031780908242222,11.864009624797893,1.2108654118426392
haar_null_shared,,,8312015,8312020,13.886909549568527,1.4173267708594115,11.879279646442644,1.2124239019005931
haar_null_shared,,,8312016,8312017,13.809129764121007,1.4093884047490124,11.801570298394715,1.2044927247771862
haar_null_shared,,,8312016,8312018,13.850667749760412,1.4136278576556622,11.900898154783174,1.2146303316686933
haar_null_shared,,,8312016,8312019,13.880018658495622,1.4166234722343398,11.882801363763527,1.2127833356695301
haar_null_shared,,,8312016,8312020,13.881080108307478,1.4167318060021157,11.92028491046134,1.2166089841345062
haar_null_shared,,,8312017,8312018,13.711432774589264,1.3994172475090625,11.825864839007194,1.2069722759453485
haar_null_shared,,,8312017,8312019,13.812623753611197,1.4097450085580796,11.876720117071072,1.2121626710280091
haar_null_shared,,,8312017,8312020,13.84915080599396,1.4134730352308162,11.835043257944976,1.207909044405476
haar_null_shared,,,8312018,8312019,13.95256738539915,1.4240279456677636,11.882983680165989,1.2128019432594372
haar_null_shared,,,8312018,8312020,13.988231855644703,1.4276679354197752,11.868415750243075,1.2113151101377806
